title,artist,album,release_date,genre,rank,chartyear
불타오르네 (FIRE),방탄소년단,화양연화 Young Forever,2016.05.02,댄스,64,2016

공감 (Feat. 서영은),정준영,공감,2016.02.24,발라드,65,2016

나만 안되는 연애,볼빨간사춘기,Full Album RED PLANET,2016.08.29,"인디음악, 포크/블루스",66,2016

RE-BYE,AKMU (악뮤),사춘기 상 (思春記 上),2016.05.04,포크/블루스,67,2016

Ah-Choo,러블리즈,Lovelyz8,2015.10.01,댄스,68,2016

맘 편히 (Comfortable),사이먼 도미닉,쇼미더머니 5 Episode 2,2016.06.25,랩/힙합,69,2016

네 생각,존박,네 생각,2016.07.15,발라드,70,2016

청춘 (Feat. 김창완),김필,응답하라 1988 OST Part.1,2015.10.31,"포크/블루스, 국내드라마",71,2016

우주를 건너,백예린 (Yerin Baek),FRANK,2015.11.30,R&B/Soul,72,2016

친구라도 될 걸 그랬어,거미,Like Them,2003.02.01,R&B/Soul,73,2016

여름밤에 우린,스탠딩 에그,여름밤에 우린,2016.08.03,"인디음악, 포크/블루스",74,2016

Shut Up (Feat. 유희열),언니쓰,언니들의 슬램덩크,2016.07.01,댄스,75,2016

봄인가 봐 (Spring Love),에릭남 (Eric Nam),봄인가 봐 (Spring Love) - SM STATION,2016.03.04,발라드,76,2016

같은 곳에서,소녀온탑,PRODUCE 101 - 35 Girls 5 Concepts,2016.03.19,댄스,77,2016

I Miss You,마마무 (Mamamoo),I Miss You,2016.01.29,R&B/Soul,78,2016

함께,노을,응답하라 1988 OST Part.7,2015.12.19,"발라드, 국내드라마",79,2016

Bye bye my blue,백예린 (Yerin Baek),Bye bye my blue,2016.06.20,R&B/Soul,80,2016

I (Feat. 버벌진트),태연 (TAEYEON),I - The 1st Mini Album,2015.10.07,록/메탈,81,2016

사랑이었다 (Feat. 루나 of f(x)),지코 (ZICO),Break Up 2 Make Up,2016.01.25,발라드,82,2016

"And July (Feat. DEAN, DJ Friz)",헤이즈 (Heize),And July,2016.07.18,랩/힙합,83,2016

아마도 그건,Crush,투유 프로젝트 - 슈가맨 Part.3,2015.11.04,R&B/Soul,84,2016

DADDY (Feat. CL of 2NE1),싸이 (PSY),칠집싸이다,2015.12.01,댄스,85,2016

냉탕에 상어 (Feat. 블랙넛),수퍼비 (SUPERBEE),냉탕에 상어,2015.10.26,랩/힙합,86,2016

벚꽃 엔딩,버스커 버스커,버스커 버스커 1집,2012.03.29,록/메탈,87,2016

불장난,BLACKPINK,SQUARE TWO,2016.11.01,댄스,88,2016

내 옆에 그대인 걸,다비치,50 X HALF,2016.10.13,발라드,89,2016

취향저격,iKON,WELCOME BACK,2015.11.16,랩/힙합,90,2016

Dancing King,유재석,Dancing King - SM STATION,2016.09.17,댄스,91,2016

스물셋,아이유,CHAT-SHIRE,2015.10.23,댄스,92,2016

야생화,박효신,야생화,2014.03.28,발라드,93,2016

야 하고 싶어 (Feat. 시우민 of EXO),신지민,야 하고 싶어,2016.03.03,댄스,94,2016

How Can I Love You,XIA (준수),태양의 후예 OST Part.10,2016.04.14,"발라드, 국내드라마",95,2016

센치해,WINNER,EXIT : E,2016.02.01,댄스,96,2016

No Make Up,Zion.T,No Make Up,2015.10.12,R&B/Soul,97,2016

어떻게 지내,Crush,wonderlust,2016.10.14,R&B/Soul,98,2016

우아해 (woo ah),Crush,Interlude,2016.05.06,R&B/Soul,99,2016

너를 위해,첸 (CHEN),달의 연인 - 보보경심 려 OST Part 1,2016.08.25,"발라드, R&B/Soul, 국내드라마",100,2016

첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.07,"발라드, 국내드라마",1,2017

밤편지,아이유,밤편지,2017.03.24,발라드,2,2017

좋니,윤종신,LISTEN 010 좋니,2017.06.22,발라드,3,2017

좋다고 말해,볼빨간사춘기,Full Album RED PLANET 'Hidden Track',2016.12.21,"인디음악, 포크/블루스",4,2017

Marry Me,마크툽 (MAKTUB),마크툽 프로젝트 Vol.03,2014.08.04,발라드,5,2017

비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비),2017.06.26,R&B/Soul,6,2017

팔레트 (Feat. G-DRAGON),아이유,Palette,2017.04.21,R&B/Soul,7,2017

Beautiful,Crush,도깨비 OST Part 4,2016.12.17,"발라드, R&B/Soul, 국내드라마",8,2017

오늘 취하면 (Feat. 창모) (Prod. SUGA),SURAN (수란),WINE,2017.04.27,R&B/Soul,9,2017

KNOCK KNOCK,TWICE (트와이스),TWICEcoaster : LANE 2,2017.02.20,댄스,10,2017

REALLY REALLY,WINNER,FATE NUMBER FOR,2017.04.04,댄스,11,2017

봄날,방탄소년단,YOU NEVER WALK ALONE,2017.02.13,랩/힙합,12,2017

오랜 날 오랜 밤,AKMU (악뮤),사춘기 하 (思春記 下),2017.01.03,포크/블루스,13,2017

우주를 줄게,볼빨간사춘기,Full Album RED PLANET,2016.08.29,"인디음악, 포크/블루스",14,2017

나만 안되는 연애,볼빨간사춘기,Full Album RED PLANET,2016.08.29,"인디음악, 포크/블루스",15,2017

남이 될 수 있을까,볼빨간사춘기,남이 될 수 있을까,2017.06.13,"인디음악, 포크/블루스",16,2017

사랑이 잘 (With 오혁),아이유,사랑이 잘,2017.04.07,R&B/Soul,17,2017

선물,멜로망스,Moonlight,2017.07.10,"발라드, 인디음악",18,2017

마지막처럼,BLACKPINK,마지막처럼,2017.06.22,댄스,19,2017

매일 듣는 노래 (A Daily Song),황치열,Be Ordinary,2017.06.13,발라드,20,2017

에라 모르겠다,BIGBANG (빅뱅),MADE,2016.12.13,랩/힙합,21,2017

널 너무 모르고,헤이즈 (Heize),/// (너 먹구름 비),2017.06.26,랩/힙합,22,2017

불장난,BLACKPINK,SQUARE TWO,2016.11.01,댄스,23,2017

빨간 맛 (Red Flavor),Red Velvet (레드벨벳),The Red Summer - Summer Mini Album,2017.07.09,댄스,24,2017

Stay With Me,찬열 (CHANYEOL),도깨비 OST Part.1,2016.12.03,"발라드, 랩/힙합, 국내드라마",25,2017

New Face,싸이 (PSY),PSY 8th 4X2=8,2017.05.10,댄스,26,2017

TT,TWICE (트와이스),TWICEcoaster : LANE 1,2016.10.24,댄스,27,2017

처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2,2017.05.17,"발라드, 국내드라마",28,2017

시차 (We Are) (Feat. 로꼬 & GRAY),우원재,시차 (We Are),2017.09.04,랩/힙합,29,2017

Rookie,Red Velvet (레드벨벳),Rookie - The 4th Mini Album,2017.02.01,댄스,30,2017

오빠야,신현희와김루트,신현희와김루트,2015.02.26,"인디음악, 포크/블루스",31,2017

SIGNAL,TWICE (트와이스),SIGNAL,2017.05.15,댄스,32,2017

Decalcomanie (데칼코마니),마마무 (Mamamoo),MEMORY,2016.11.07,댄스,33,2017

그대라는 사치,한동근,The 3rd Digital Single '그대라는 사치',2016.08.24,발라드,34,2017

"무제(無題) (Untitled, 2014)",G-DRAGON,권지용,2017.06.08,R&B/Soul,35,2017

부담이 돼 (Feat. 휘인 Of 마마무),정키,EMPTY,2017.03.08,발라드,36,2017

BLUE MOON (Prod. GroovyRoom),효린,BLUE MOON,2017.04.14,댄스,37,2017

가시나,선미,SUNMI SPECIAL EDITION '가시나',2017.08.22,댄스,38,2017

"All I Wanna Do (K) (Feat. Hoody, Loco)",박재범,EVERYTHING YOU WANTED,2016.10.20,R&B/Soul,39,2017

어디에도,엠씨더맥스 (M.C the MAX),pathos,2016.01.28,발라드,40,2017

돌아오지마 (Feat. 용준형 Of 비스트),헤이즈 (Heize),돌아오지마,2016.04.14,랩/힙합,41,2017

I LUV IT,싸이 (PSY),PSY 8th 4X2=8,2017.05.10,댄스,42,2017

심술,볼빨간사춘기,Half Album RED ICKLE,2016.04.22,"인디음악, 포크/블루스",43,2017

피 땀 눈물,방탄소년단,WINGS,2016.10.10,랩/힙합,44,2017

D (half moon) (Feat. 개코),DEAN,130 Mood : TRBL,2016.03.25,R&B/Soul,45,2017

썸 탈꺼야,볼빨간사춘기,Red Diary Page.1,2017.09.28,"인디음악, 포크/블루스",46,2017

얼굴 찌푸리지 말아요,하이라이트 (Highlight),CAN YOU FEEL IT?,2017.03.20,댄스,47,2017

너였다면,정승환,또 오해영 OST Part.5,2016.05.31,"발라드, 국내드라마",48,2017

I Miss You,소유 (SOYOU),도깨비 OST Part.7,2016.12.31,"발라드, 국내드라마",49,2017

이 소설의 끝을 다시 써보려 해,한동근,The 1st Digital Single '이 소설의 끝을 다시 써보려 해',2014.09.30,발라드,50,2017

나로 말할 것 같으면 (Yes I am),마마무 (Mamamoo),Purple,2017.06.22,댄스,51,2017

Fine,태연 (TAEYEON),My Voice - The 1st Album,2017.02.28,발라드,52,2017

all of my life,박원,0M,2017.07.27,발라드,53,2017

당신의 밤 (Feat. 오혁),황광희 X 개코,무한도전 위대한 유산,2016.12.31,랩/힙합,54,2017

아름다워,창모 (CHANGMO),돈 벌 시간 2,2016.07.21,랩/힙합,55,2017

에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2017.08.07,댄스,56,2017

YESTERDAY,블락비 (Block B),YESTERDAY,2017.02.06,댄스,57,2017

이쁘다니까,에디킴,도깨비 OST Part.5,2016.12.24,"발라드, 국내드라마",58,2017

미치고 싶다,한동근,한동근 1ST ALBUM 'Your Diary',2017.05.05,발라드,59,2017

Artist,지코 (ZICO),TELEVISION,2017.07.12,랩/힙합,60,2017

노래,Zion.T,OO,2017.02.01,R&B/Soul,61,2017

저 별,헤이즈 (Heize),저 별,2016.12.05,R&B/Soul,62,2017

내가 저지른 사랑,임창정,I'M,2016.09.06,발라드,63,2017

맞지?,언니쓰,언니들의 슬램덩크 시즌 2,2017.05.12,댄스,64,2017

TOMBOY,혁오 (HYUKOH),23,2017.04.24,"인디음악, 록/메탈",65,2017

마에스트로 (Maestro),창모 (CHANGMO),돈 벌 시간 2,2016.07.21,랩/힙합,66,2017

가을 아침,아이유,꽃갈피 둘,2017.09.22,포크/블루스,67,2017

You(=I),볼빨간사춘기,Full Album RED PLANET,2016.08.29,"인디음악, 포크/블루스",68,2017

널 사랑하지 않아,어반자카파,STILL,2016.05.27,발라드,69,2017

바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2014.01.03,발라드,70,2017

우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),매드클라운,우리집을 못 찾겠군요,2017.02.03,"랩/힙합, 인디음악",71,2017

숨,박효신,I am A Dreamer,2016.10.03,발라드,72,2017

비가와 (Rain),소유 (SOYOU),비가와,2017.02.14,발라드,73,2017

CHEER UP,TWICE (트와이스),PAGE TWO,2016.04.25,댄스,74,2017

N분의1 (Feat. 다이나믹듀오),넉살,쇼미더머니 6 Episode 1,2017.08.05,랩/힙합,75,2017

연애소설 (Feat. 아이유),에픽하이 (EPIK HIGH),WE'VE DONE SOMETHING WONDERFUL,2017.10.23,랩/힙합,76,2017

소나기,아이오아이 (I.O.I),소나기,2017.01.18,발라드,77,2017

Who Are You,샘김 (Sam Kim),도깨비 OST Part.6,2016.12.25,"발라드, 국내드라마",78,2017

Ko Ko Bop,EXO,THE WAR - The 4th Album,2017.07.18,댄스,79,2017

이 바보야,정승환,목소리,2016.11.29,발라드,80,2017

첫 눈,정준일,도깨비 OST Part.8,2017.01.01,"발라드, 국내드라마",81,2017

나의 사춘기에게,볼빨간사춘기,Red Diary Page.1,2017.09.28,"인디음악, 포크/블루스",82,2017

기다렸다 가,다이나믹 듀오,Mixxxture Project Vol.1,2017.01.24,랩/힙합,83,2017

She's a Baby,지코 (ZICO),She's a Baby,2017.04.13,R&B/Soul,84,2017

LAST DANCE,BIGBANG (빅뱅),MADE,2016.12.13,발라드,85,2017

사랑하지 않은 것처럼,버즈,'Be One' - Buzz The 1st Mini Album,2017.07.28,록/메탈,86,2017

MOVIE,비투비,Feel'eM,2017.03.06,댄스,87,2017

그리워하다,비투비,Brother Act.,2017.10.16,발라드,88,2017

DNA,방탄소년단,LOVE YOURSELF 承 'Her',2017.09.18,랩/힙합,89,2017

러시안 룰렛 (Russian Roulette),Red Velvet (레드벨벳),Russian Roulette - The 3rd Mini Album,2016.09.07,댄스,90,2017

NEVER,국민의 아들,PRODUCE 101 - 35 Boys 5 Concepts,2017.06.03,댄스,91,2017

Why Don't You Know (Feat. 넉살),청하,Hands on Me,2017.06.07,댄스,92,2017

"요즘것들 (Feat. ZICO, DEAN)",행주,쇼미더머니 6 Episode 1,2017.08.05,랩/힙합,93,2017

이런 엔딩,아이유,Palette,2017.04.21,발라드,94,2017

LONELY,씨스타,LONELY,2017.05.31,R&B/Soul,95,2017

FIVE,Apink (에이핑크),Pink UP,2017.06.26,댄스,96,2017

이 지금,아이유,Palette,2017.04.21,발라드,97,2017

좋아,민서 (MINSEO),2017 월간 윤종신 11월호,2017.11.15,발라드,98,2017

행복한 척,수지 (Suzy),Yes? No?,2017.01.24,R&B/Soul,99,2017

너무너무너무,아이오아이 (I.O.I),miss me?,2016.10.17,댄스,100,2017

사랑을 했다 (LOVE SCENARIO),iKON,Return,2018.01.25,랩/힙합,1,2018

그날처럼,장덕철,그날처럼,2017.11.28,발라드,2,2018

"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.03.20,"발라드, 국내드라마",3,2018

지나오다,닐로(Nilo),About You,2017.10.31,발라드,4,2018

뿜뿜,모모랜드 (MOMOLAND),GREAT!,2018.01.03,댄스,5,2018

뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK,SQUARE UP,2018.06.15,랩/힙합,6,2018

선물,멜로망스,Moonlight,2017.07.10,"발라드, 인디음악",7,2018

Way Back Home,숀 (SHAUN),Take,2018.06.27,"인디음악, 일렉트로니카",8,2018

그때 헤어지면 돼,로이킴,그때 헤어지면 돼,2018.02.12,발라드,9,2018

여행,볼빨간사춘기,Red Diary Page.2,2018.05.24,"인디음악, 록/메탈",10,2018

You,멜로망스,투유 프로젝트 - 슈가맨2 Part.2,2018.01.22,발라드,11,2018

별이 빛나는 밤,마마무 (Mamamoo),Yellow Flower,2018.03.07,댄스,12,2018

주지마,로꼬,건반 위의 하이에나 Part.4,2018.04.21,발라드,13,2018

Roller Coaster,청하,Offset,2018.01.17,댄스,14,2018

My Way,이수 (엠씨더맥스),돈꽃 OST Part.1,2017.11.11,"발라드, 국내드라마",15,2018

DNA,방탄소년단,LOVE YOURSELF 承 'Her',2017.09.18,랩/힙합,16,2018

가을 안부,먼데이 키즈 (Monday Kiz),가을 안부,2017.10.14,발라드,17,2018

FAKE LOVE,방탄소년단,LOVE YOURSELF 轉 'Tear',2018.05.18,랩/힙합,18,2018

봄날,방탄소년단,YOU NEVER WALK ALONE,2017.02.13,랩/힙합,19,2018

Dance The Night Away,TWICE (트와이스),Summer Nights,2018.07.09,댄스,20,2018

꽃 길,BIGBANG (빅뱅),꽃 길,2018.03.13,R&B/Soul,21,2018

밤편지,아이유,밤편지,2017.03.24,발라드,22,2018

열애중,벤,RECIPE,2018.05.08,발라드,23,2018

미안해,양다일,inside,2017.12.29,R&B/Soul,24,2018

비행운,문문 (MoonMoon),LIFE IS BEAUTY FULL,2016.11.10,"인디음악, 록/메탈",25,2018

What is Love?,TWICE (트와이스),What is Love?,2018.04.09,댄스,26,2018

instagram,DEAN,instagram,2017.12.26,R&B/Soul,27,2018

그리워하다,비투비,Brother Act.,2017.10.16,발라드,28,2018

이 별,길구봉구,Star,2017.09.18,발라드,29,2018

Bad Boy,Red Velvet (레드벨벳),The Perfect Red Velvet - The 2nd Album Repackage,2018.01.29,댄스,30,2018

밤이 되니까,펀치 (Punch),밤이 되니까,2017.09.29,R&B/Soul,31,2018

Forever Young,BLACKPINK,SQUARE UP,2018.06.15,댄스,32,2018

Beautiful,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),2017.11.13,발라드,33,2018

Heart Shaker,TWICE (트와이스),Merry & Happy,2017.12.11,댄스,34,2018

밤 (Time for the moon night),여자친구 (GFRIEND),여자친구 The 6th Mini Album 'Time for the moon night',2018.04.30,댄스,35,2018

에너제틱 (Energetic),Wanna One (워너원),1X1=1(TO BE ONE),2017.08.07,댄스,36,2018

좋니,윤종신,LISTEN 010 좋니,2017.06.22,발라드,37,2018

하루도 그대를 사랑하지 않은 적이 없었다,임창정,하루도 그대를 사랑하지 않은 적이 없었다,2018.09.19,발라드,38,2018

#첫사랑,볼빨간사춘기,#첫사랑,2018.01.10,"인디음악, 포크/블루스",39,2018

붕붕 (Feat. 식케이) (Prod. GroovyRoom),김하온 (HAON),고등래퍼2 Final,2018.04.14,랩/힙합,40,2018

소나기 (Feat. 10cm),용준형,소나기 (Feat. 10cm),2018.03.22,발라드,41,2018

비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비),2017.06.26,R&B/Soul,42,2018

1도 없어,Apink (에이핑크),ONE & SIX,2018.07.02,댄스,43,2018

Universe,EXO,"Universe - 겨울 스페셜 앨범, 2017",2017.12.26,발라드,44,2018

너 없인 안 된다,비투비,THIS IS US,2018.06.18,발라드,45,2018

삐삐,아이유,삐삐,2018.10.10,R&B/Soul,46,2018

all of my life,박원,0M,2017.07.27,발라드,47,2018

넋두리,닐로(Nilo),넋두리,2016.09.12,발라드,48,2018

너나 해 (Egotistic),마마무 (Mamamoo),RED MOON,2018.07.16,댄스,49,2018

주인공,선미,주인공,2018.01.18,댄스,50,2018

가을 타나 봐,바이브,가을 타나 봐,2018.09.18,발라드,51,2018

동화,멜로망스,The Fairy Tale,2018.07.03,"발라드, 인디음악",52,2018

비,폴킴,비,2016.06.21,R&B/Soul,53,2018

Jenga (Feat. Gaeko),헤이즈 (Heize),바람,2018.03.08,랩/힙합,54,2018

BOOMERANG (부메랑),Wanna One (워너원),0+1=1 (I PROMISE YOU),2018.03.19,댄스,55,2018

시차 (We Are) (Feat. 로꼬 & GRAY),우원재,시차 (We Are),2017.09.04,랩/힙합,56,2018

빨간 맛 (Red Flavor),Red Velvet (레드벨벳),The Red Summer - Summer Mini Album,2017.07.09,댄스,57,2018

사이렌 (Siren),선미,WARNING,2018.09.04,댄스,58,2018

Power Up,Red Velvet (레드벨벳),Summer Magic - Summer Mini Album,2018.08.06,댄스,59,2018

눈사람,정승환,그리고 봄,2018.02.19,발라드,60,2018

전하지 못한 진심 (Feat. Steve Aoki),방탄소년단,LOVE YOURSELF 轉 'Tear',2018.05.18,랩/힙합,61,2018

LIKEY,TWICE (트와이스),twicetagram,2017.10.30,댄스,62,2018

마지막처럼,BLACKPINK,마지막처럼,2017.06.22,댄스,63,2018

EVERYDAY,WINNER,EVERYD4Y,2018.04.04,랩/힙합,64,2018

눈 떠보니 이별이더라,포맨 (4MEN),REMEMBER ME,2017.10.24,발라드,65,2018

첫눈처럼 너에게 가겠다,에일리(Ailee),도깨비 OST Part.9,2017.01.07,"발라드, 국내드라마",66,2018

바코드 (Prod. GroovyRoom),김하온 (HAON),고등래퍼2 팀대항전 Part 3,2018.03.31,랩/힙합,67,2018

헤어지는 중,펀치 (Punch),헤어지는 중,2018.09.12,R&B/Soul,68,2018

IDOL,방탄소년단,LOVE YOURSELF 結 'Answer',2018.08.24,랩/힙합,69,2018

SoulMate (Feat. 아이유),지코 (ZICO),SoulMate,2018.07.30,R&B/Soul,70,2018

우리 그만하자,로이킴,우리 그만하자,2018.09.18,발라드,71,2018

약속해요 (I.P.U.),Wanna One (워너원),0+1=1 (I PROMISE YOU),2018.03.19,댄스,72,2018

너를 만나,폴킴,너를 만나,2018.10.29,발라드,73,2018

기억의 빈자리,나얼,기억의 빈자리,2017.11.29,R&B/Soul,74,2018

썸 탈꺼야,볼빨간사춘기,Red Diary Page.1,2017.09.28,"인디음악, 포크/블루스",75,2018

노력,박원,1/24,2016.11.17,발라드,76,2018

REALLY REALLY,WINNER,FATE NUMBER FOR,2017.04.04,댄스,77,2018

좋아,민서 (MINSEO),2017 월간 윤종신 11월호,2017.11.15,발라드,78,2018

피카부 (Peek-A-Boo),Red Velvet (레드벨벳),Perfect Velvet - The 2nd Album,2017.11.17,댄스,79,2018

빙글뱅글 (Bingle Bangle),AOA,BINGLE BANGLE,2018.05.28,댄스,80,2018

북 (Prod. SLO),Rohann (이로한),고등래퍼2 팀대항전 Part.1,2018.03.17,랩/힙합,81,2018

Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),pH-1,쇼미더머니 777 Episode 1,2018.10.06,랩/힙합,82,2018

LATATA,(여자)아이들,I am,2018.05.02,댄스,83,2018

고백,양다일,고백,2018.10.15,발라드,84,2018

답장,김동률,답장,2018.01.11,발라드,85,2018

SOLO,제니 (JENNIE),SOLO,2018.11.12,랩/힙합,86,2018

Anpanman,방탄소년단,LOVE YOURSELF 轉 'Tear',2018.05.18,랩/힙합,87,2018

짙어져,멜로망스,Yellow OST Part.2,2017.10.15,"록/메탈, 국내드라마",88,2018

켜줘 (Light),Wanna One (워너원),1÷χ=1 (UNDIVIDED),2018.06.04,댄스,89,2018

"그때의 나, 그때의 우리",어반자카파,"그때의 나, 그때의 우리",2017.11.08,R&B/Soul,90,2018

"셋 셀테니 (1, 2, 3!)",승리,THE GREAT SEUNGRI,2018.07.20,댄스,91,2018

욕심,멜로망스,욕심,2018.04.26,"발라드, 인디음악",92,2018

Lonely (Feat. 태연),종현 (JONGHYUN),종현 소품집 '이야기 Op.2',2017.04.24,R&B/Soul,93,2018

花요일 (Blooming Day),EXO-CBX (첸백시),Blooming Days - The 2nd Mini Album,2018.04.10,댄스,94,2018

바람이 불었으면 좋겠어,길구봉구,바람이 불었으면 좋겠어,2014.01.03,발라드,95,2018

시간이 들겠지 (Feat. Colde),로꼬,시간이 들겠지,2018.10.08,랩/힙합,96,2018

flex (Prod. By 기리보이),기리보이,Dingo X Indigo Music,2018.07.31,랩/힙합,97,2018

YES or YES,TWICE (트와이스),YES or YES,2018.11.05,댄스,98,2018

바보야,허각,바보야,2017.11.27,발라드,99,2018

가시나,선미,SUNMI SPECIAL EDITION '가시나',2017.08.22,댄스,100,2018

사랑에 연습이 있었다면 (Prod. 2soo),임재현,사랑에 연습이 있었다면,2018.09.25,발라드,1,2019

그때가 좋았어,케이시 (Kassy),그때가 좋았어,2018.12.31,발라드,2,2019

작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,MAP OF THE SOUL : PERSONA,2019.04.12,댄스,3,2019

넘쳐흘러,엠씨더맥스 (M.C the MAX),Circular,2019.01.02,발라드,4,2019

"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part.3,2018.03.20,"발라드, 국내드라마",5,2019
